"Field_StaticColor_Tolerance","Tolerance","허용차","耐性","容忍度","容差","Tolérance","Tolleranza","Toleranz","Tolerancia","Допустимость","Tolerância","التفاوت","","","","","","","","","","","","",""
"Field_StaticColor_FadeRange","Fade Falloff","페이드 폴오프","フェード フォールオフ","淡出下降","淡化衰减","Réduire Recul","Dissolvenza","Verblassungsabfall","Disminución de la atenuación","Обесцвечивание похожих цветов","Esmaecimento em Queda","هبوط يبهت اللون","","","","","","","","","","","","",""
"Title_AudioRecording","Audio Mixing","오디오 믹싱","オーディオミキシング","音訊混合","音频混合","Mixage audio","Mixaggio audio","Audio-Mix","Mezcla de sonido","Микширование звука","Mixagem de Áudio","خلط تلقائي","","","","","","","","","","","","",""
"Field_AudioInputDevices","Audio Input Device","오디오 입력 장치","オーディオ入力デバイス","音訊輸入裝置","音频输入设备","Appareil d'entrée audio","Dispositivo d'ingresso audio","Audioeingabegerät","Dispositivo de entrada de audio","Входное аудиоустройство","Dispositivo de Entrada de Áudio","جهاز الإدخال الصوتي","","","","","","","","","","","","",""
"Field_MicVolume","Microphone Volume","마이크 음량","マイク音量","麥克風音量","麦克风音量","Volume du microphone","Volume microfono","Mikrofonlautstärke","Volumen del micrófono","Громкость микрофона","Volume do Microfone","مستوى صوت الميكروفون","","","","","","","","","","","","",""
"Field_DesktopVolume","Game Volume","게임 음량","ゲーム音量","遊戲音量","游戏音量","Volume du jeu","Volume del gioco","Spiel-Lautstärke","Volumen del juego","Громкость игры","Volume do Jogo","مستوى صوت اللعبة","","","","","","","","","","","","",""
"Field_StaticDepth_MaxDepth","Maximum Depth Cutoff (m)","최대 깊이 컷오프(m)","最大深度カットオフ (m)","最大深度界限 (m)","最大截断深度(m)","Limite de profondeur maximale (m)","Soglia profondità massima (m)","Maximale Tiefe Cutoff (m)","Profundidad máxima (m)","Отсекание макс. глубины (м)","Corte de Profundidade Máxima (m)","أقصى انقطاع للعمق (م)","","","","","","","","","","","","",""
"Field_PlayerInfraredExposure","Infrared Exposure","적외선 노출","赤外線暴露","紅外線曝光","红外曝光","Exposition infrarouge","Esposizione a infrarossi","Infrarot-Belichtung","Exposición de infrarrojos","Инфракрасная выдержка","Exposição Infravermelho","نطاق الأشعة تحت الحمراء","","","","","","","","","","","","",""
"Field_StaticColor_LChannel","L Channel","L 채널","Lチャンネル","L 頻道","L 通道","Canal L","Canale L","L-Kanal","Canal L","Канал L","Canal L","قناة L","","","","","","","","","","","","",""
"Field_StaticColor_AChannel","A Channel","A 채널","Aチャンネル","A 頻道","A 通道","Canal A","Canale A","A-Kanal","Canal A","Канал A","Canal A","قناة A","","","","","","","","","","","","",""
"Field_StaticColor_BChannel","B Channel","B 채널","Bチャンネル","B 頻道","B 通道","Canal B","Canale B","B-Kanal","Canal B","Канал B","Canal B","قناة B","","","","","","","","","","","","",""
"Field_StaticColor_Distance","Maximum Color Tolerance","최대 색 허용차","最大色許容値","最大顏色容忍度","最大颜色容差","Tolérance de couleur maximale","Tolleranza cromatica massima","Maximale Farbtoleranz","Tolerancia de color máxima","Максимально допустимый цвет","Tolerância da Cor Máxima","أقصى تفاوت للون","","","","","","","","","","","","",""
"Field_SplitOutput","Quadrant Compositing","사분면 컴포지팅","象限合成","四分合成","象限合成","Composition de quadrant","Composizione quadrante","Quadrant-Mischung","Composición de cuadrante","Составление квадрантов","Composição de Quadrante","تركيب رباعي","","","","","","","","","","","","",""
"Field_LatencyCompensation","Video Delay Compensation","비디오 지연 보정","ビデオ遅延補償","視頻延遲補償","视频延迟补偿","Compensation de retard vidéo","Compensazione ritardo video","Videoverzögerungskompensation","Compensación de retraso de vídeo","Компенсация задержки видео","Compensação de Atraso de Vídeo","تعويض تأخير الفيديو","","","","","","","","","","","","",""
"Field_OutputMode","Output Mode","출력 모드","出力モード","輸出模式","输出模式","Mode de sortie","Modalità di uscita","Ausgabemodus","Modo de salida","Режим выхода","Modo de Saída","وضع الإخراج","","","","","","","","","","","","",""
"Toast_QualitySliderError","A valid audio input configuration could not be found.  Please try another audio input device","유효한 오디오 입력 구성을 찾을 수 없습니다. 다른 오디오 입력 장치를 시도하십시오.","有効な音声入力設定が見つかりませんでした。 別のオーディオ入力デバイスをお試しください。","找不到有效的音訊輸入設置。請試用其他音訊輸入設置。","无法找到有效的视频输出配置。请尝试另一个音频输出设备。","Une configuration audio valide n'a pu être trouvée. Veuillez essayer un autre appareil d'entrée audio.","Impossibile trovare una configurazione d'ingresso audio valida. Prova un altro dispositivo d'ingresso audio.","Eine gültige Audioeingabe-Konfiguration wurde nicht gefunden. Versuche es mit einem anderen Audio-Eingabegerät.","No se ha encontrado una configuración de entrada de audio válida. Prueba otro dispositivo de entrada de audio.","Не найдена правильная конфигурация входящего звука. Попробуйте подключить другое устройство ввода звука.","Uma configuração de entrada de áudio válida não foi encontrada. Experimente outro dispositivo de entrada de áudio.","يتعذر العثور على تكوين إخراج صوتي صالح. يرجى المحاولة بجهاز إخراج صوتي آخر.","","","","","","","","","","","","",""
"Toast_Title_QualitySliderError","Audio Input Error","오디오 입력 오류","オーディオ入力エラー","音訊輸入錯誤","音频输入错误","Erreur d'entrée audio","Errore ingresso audio","Audioeingabefehler","Error de entrada de audio","Ошибка входящего звука","Erro na Entrada de Áudio","خطأ الإدخال الصوتي","","","","","","","","","","","","",""
"Quality_SliderInvalid","Invalid","무효","無効","無效","无效","Invalide","Non valido","Ungültig","No válido","Не работает","Inválido","غير صالح","","","","","","","","","","","","",""
"Field_QualitySlider","Audio Input Quality","오디오 입력 품질","オーディオ入力クオリティー","音訊輸入品質","音频输入质量","Qualité d'entrée audio","Qualità ingresso audio","Audioeingabequalität","Calidad de entrada de audio","Качество входящего звука","Qualidade da Entrada de Áudio","جودة الإدخال الصوتي","","","","","","","","","","","","",""
"Mode_Buffered","Buffered Mode","버퍼 모드","バッファーモード","緩衝模式","缓冲模式","Mode mise en tampon","Modalità bufferizzata","Gepufferter Modus","Modo con buffer","Буферный режим","Modo de Buffer","وضع التخزين المؤقت","","","","","","","","","","","","",""
"Mode_Quadrant","Quadrant Mode","레거시 사분면 모드","レガシー四分割モード","傳統象限模式","传统象限模式","Mode quadrants hérité","Modalità quadrante legacy","Legacy Quadrant-Modus","Modo cuadrante antiguo","Режим устаревших квадрантов","Modo de Quadrante Antigo","وضع رباعي قديم","","","","","","","","","","","","",""
